CASEID,YEAR,STATE,DETOX,TREATMT,OWNERSHP,FEDOWN,HOSPITAL,LOCS,ASSESSMENT,TESTING,TRANSITION,ANCILLARY,SRVC75,SRVC71,SRVC108,SRVC85,SRVC87,SRVC86,OTP,OTPALL,OTPTYPE,COMPSAT,DUI_DWI,ONLYDUI,SIGNLANG,LANG,LANG16,LANG1,LANG2,LANG3,LANG4,LANG5,LANG6,LANG7,LANG8,LANG9,LANG10,LANG11,LANG19,LANG12,LANG13,LANG14,LANG15,LANG20,LANG17,LANG18,SRVC76,SRVC83,SRVC84,SRVC33,SRVC63,SRVC62,SRVC113,SRVC114,SRVC115,SRVC61,SRVC31,SRVC32,SRVC116,CTYPE4,CTYPEHI1,CTYPEHI2,CTYPE7,CTYPERC1,CTYPERC3,CTYPERC4,CTYPE1,CTYPE6,CTYPEML,CTYPEOP,CTYPE2,CTYPE3,FEESCALE,PAYASST,EARMARK,REVCHK3,REVCHK1,REVCHK8,REVCHK5,REVCHK10,REVCHK15,REVCHK2,REVCHK17,T_CLI1,T_CLI2,T_CLIHI,H_AGE1,HIMETNUM,HIBUPNUM,HIMATNUM,HOSPBED,T_CLI3,T_CLI9,T_CLI10,T_CLIRC,R_AGE1,RCMETNUM,RCBUPNUM,RCMATNUM,RESBED,T_CLI7,T_CLIML,T_CLI8,T_CLI6,T_CLI5,T_CLIOP,O_AGE1,OPMETNUM,OPBUPNUM,OPMATNUM,B_PCT,A_PCT,D_PCT,LOC5,LICEN,ACCRED
11002,2012,OK,1,1,2,,1,1,4,7,2,12,0,1,0,0,1,1,0,,,1,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,3,1,2,1,1,3,,2,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,3,1,4,0,1,1
11003,2012,OK,0,1,2,,0,,6,1,2,5,0,0,0,0,0,0,0,,,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,,,0,,,,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,D,,,,,,,,,,,,,,,,,,1,1,1,1,5,4,1,1,1,,2,3,4,0,1,1
11004,2012,OK,0,1,2,,0,,6,1,1,8,0,0,M,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,D,,,,,,,,,,,,,,,,,,1,1,1,3,3,3,4,1,1,,2,3,3,0,1,1
11005,2012,OK,1,1,2,,0,,6,1,1,13,0,0,M,0,0,0,0,,,5,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,1,1,,5,1,1,0,1,1
11006,2012,OK,0,1,2,,0,,5,0,2,4,0,0,0,0,0,0,0,,,5,0,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,1,0,1,0,,,0,,,,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,4,4,2,1,1,,3,2,2,0,1,1
11007,2012,OK,1,1,2,,0,,5,3,2,10,0,1,M,0,1,1,0,,,1,0,,0,1,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,,0,,0,0,0,1,1,0,0,,,,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,5,1,5,1,1,1,,4,,,,,,,,,,1,1,1,1,1,1,1,1,1,,2,1,4,0,1,1
11008,2012,OK,0,1,3,,0,,5,7,2,10,0,0,0,0,0,0,0,,,2,0,,0,1,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,,1,0,1,0,0,,,,,,1,1,1,0,1,0,0,0,0,1,D,,,,,,,,,1,4,1,3,1,1,1,,3,,,,,,,,,,,4,3,1,0,1,1
11009,2012,OK,0,1,2,,0,,6,2,2,9,0,0,0,0,0,0,0,,,2,1,0,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,0,1,1,D,1,D,,,,,,,,,,,,,,,,,,1,1,1,1,3,3,1,1,1,,2,4,4,0,1,1
11010,2012,OK,0,1,1,,0,,6,2,2,12,0,0,0,0,0,0,0,,,M,0,,1,1,,,,,,,,,,,,,,,,,,,,,M,1,0,M,0,M,M,,M,M,M,M,M,0,,,1,0,0,1,0,,,,,,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,1,1,4,4,1,1,1,,4,,,,,,,,,,,4,2,1,1,1,1
11011,2012,OR,0,1,1,,0,,5,2,2,7,0,0,0,0,0,0,0,,,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,1,1,0,1,0,,,0,,,,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,2,3,2,2,1,1,,4,2,1,0,1,M
11012,2012,OR,0,1,2,,0,,6,1,2,10,0,0,0,0,1,0,0,,,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,1,0,1,0,,,0,,,,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,D,,,,,,,,,,,,,,,,,,1,1,4,5,5,5,1,1,1,,2,4,4,0,1,M
11013,2012,OR,1,1,1,,0,,4,3,2,12,0,0,0,1,0,0,1,1,3,2,0,,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,D,,,,,,,,,,,,,,,,,,4,2,1,1,1,2,1,2,1,2,1,1,5,0,1,1
11014,2012,OR,0,1,2,,0,,6,1,2,8,0,0,0,0,0,0,0,,,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,D,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,3,2,2,0,1,M
11015,2012,OR,0,1,2,,0,,1,0,2,2,0,0,0,0,0,0,0,,,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,D,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,1,1,,2,4,1,0,1,M
11016,2012,OR,0,1,2,,0,,7,1,2,15,0,0,0,0,0,0,0,,,2,1,0,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,0,0,1,,1,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,5,5,4,1,1,,2,4,4,0,1,M
11017,2012,OR,0,1,2,,0,,4,7,2,6,0,0,M,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,D,,,,,,,,,,,,,,,,,,,,,2,1,2,,,,,2,3,3,0,1,1
11018,2012,OR,0,1,2,,0,,5,7,2,6,0,0,M,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,D,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,2,3,3,0,1,1
11019,2012,OR,0,1,2,,0,,6,2,2,11,0,0,0,0,0,0,0,,,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,1,0,1,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,5,4,3,1,1,,2,5,2,0,1,1
11020,2012,OR,0,1,2,,0,,6,4,2,15,0,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,1,1,,2,5,1,1,1,M
11021,2012,OR,1,0,2,,0,,4,0,2,3,0,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,,,,,,1,1,1,0,1,0,1,0,0,1,0,,,,,,,,,2,1,1,1,1,1,1,,1,,,,,,,,,,,1,5,4,0,1,M
11022,2012,OR,1,1,2,,0,,5,7,2,12,0,0,1,0,0,0,0,,,1,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,,,,,1,0,1,0,,,1,1,1,1,0,,,,,,1,1,1,0,1,0,0,0,0,1,1,,,,,,,,,2,4,4,5,5,1,1,,5,,,,,,,,,,,4,1,2,0,1,1
11023,2012,OR,0,1,2,,0,,7,2,2,13,0,0,0,0,0,0,0,,,1,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,0,0,0,0,0,1,0,0,0,,,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,,,,,,,,,1,1,4,4,4,1,1,,4,1,1,1,4,4,4,5,1,1,,2,1,5,0,1,1
11024,2012,OR,0,1,2,,0,,6,7,2,6,0,0,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,D,,,,,,,,,,,,,,,,,,,,,2,1,2,,,,,2,3,3,0,1,1
11025,2012,OR,0,1,1,,0,,2,5,2,11,0,0,0,1,1,1,1,1,3,5,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,1,1,0,1,0,,,0,,,,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,1,5,1,1,1,5,1,5,2,5,5,1,1,0,1,1
11026,2012,OR,0,1,2,,0,,3,1,2,6,0,0,0,0,0,0,0,,,1,0,,0,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0,,,0,1,0,0,1,0,,,0,,,,1,0,0,1,1,0,0,0,0,0,1,0,1,1,D,1,0,,,,,,,,,,,,,,,,,,1,1,4,1,1,2,4,1,1,,5,1,1,0,1,1
11027,2012,OR,0,1,2,,0,,7,7,2,18,1,0,0,0,0,0,0,,,1,0,,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,M,0,0,0,0,1,0,1,0,,,1,0,0,1,0,,,,,,1,1,1,0,1,0,0,0,0,1,1,,,,,,,,,1,1,5,5,1,1,1,,5,,,,,,,,,,,1,5,4,0,1,M
11028,2012,OR,1,1,1,,0,,4,3,2,10,0,0,0,1,1,0,1,1,1,3,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,1,0,0,0,0,,,0,,,,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,4,1,1,1,4,1,4,1,4,1,1,5,0,1,1
11029,2012,OR,1,1,2,,0,,4,1,2,15,1,0,0,0,0,0,0,,,2,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,,,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,,,,,,,,,1,1,2,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,5,1,1,0,1,M
11030,2012,OR,0,1,1,,0,,4,1,2,1,0,0,0,0,0,0,0,,,1,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,0,0,0,0,0,1,0,0,,,0,,,,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,3,3,1,1,1,,4,3,1,0,1,M
11031,2012,OR,0,1,1,,0,,4,1,2,3,0,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,1,1,,1,5,1,0,1,M
11032,2012,OR,0,1,5,,0,,6,7,2,7,0,1,1,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,1,1,1,1,0,1,D,1,1,1,1,D,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,1,1,,5,1,1,0,1,M
11033,2012,OR,0,1,4,,0,,7,3,2,14,1,0,0,0,0,0,0,,,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,,,1,1,0,1,0,,,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,,,,,,,,,1,1,1,1,1,1,1,,1,1,1,1,1,5,5,1,1,1,,3,2,2,1,1,M
11034,2012,OR,0,1,1,,0,,6,2,2,12,0,0,0,0,0,0,0,,,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,,,0,0,0,,0,,,0,,,,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,4,4,4,3,1,1,,2,3,3,0,1,M
11035,2012,OR,0,1,1,,0,,5,1,2,8,0,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,0,,,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,1,1,,2,5,1,0,1,1
11036,2012,OR,0,1,2,,0,,7,1,2,12,0,0,1,0,0,0,0,,,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,,,0,,,,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,D,,,,,,,,,,,,,,,,,,1,1,1,1,5,5,1,1,1,,1,5,1,0,1,M
11037,2012,OR,0,1,3,,0,,5,2,2,11,1,0,1,0,0,0,0,,,1,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,0,0,0,1,0,0,0,0,,,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,,,,,,,,,1,1,3,2,1,1,1,,2,1,1,1,1,1,1,1,1,1,,4,4,1,0,1,1
11038,2012,OR,0,1,1,,0,,5,3,2,16,0,0,0,0,0,0,0,,,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,,,0,,,,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,1,1,4,2,4,4,1,1,1,,4,2,2,1,1,M
11039,2012,OR,1,1,2,,0,,4,6,2,10,0,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,0,,,0,0,1,0,1,0,,,1,1,0,1,0,,,,,,0,0,1,0,1,1,1,1,1,1,D,,,,,,,,,1,1,2,2,3,1,1,,1,,,,,,,,,,,3,2,4,0,1,M
11040,2012,OR,0,1,1,,0,,3,1,2,3,0,0,0,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,4,3,1,1,1,,2,4,2,0,1,M
11041,2012,OR,0,1,2,,0,,5,1,2,2,0,1,0,0,0,0,0,,,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,5,4,1,1,1,,2,4,4,0,1,M
11042,2012,OR,1,1,2,,0,,6,4,1,13,0,1,0,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,0,0,0,0,0,1,0,0,0,,,1,1,1,1,0,,,,,,1,1,0,0,1,1,1,D,0,0,0,,,,,,,,,1,1,1,1,1,1,1,,1,,,,,,,,,,,1,5,3,0,1,M
11043,2012,OR,0,1,2,,0,,3,2,2,3,0,0,0,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,,,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,4,3,4,1,1,1,,1,5,4,0,1,1
11044,2012,OR,0,1,1,,0,,2,1,2,2,0,0,0,0,0,0,0,,,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,1,0,1,0,1,0,,,0,,,,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,D,,,,,,,,,,,,,,,,,,1,1,1,1,5,5,3,1,1,,4,2,2,0,1,M
11045,2012,OR,0,1,2,,0,,3,2,2,3,0,0,0,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,M,0,0,,,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,5,5,5,1,1,1,,1,5,4,0,1,1
11046,2012,OR,0,1,2,,0,,6,1,2,13,0,0,0,0,0,0,0,,,M,0,,1,1,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0,,,,0,1,,0,0,,,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,D,,,,,,,,,1,1,1,1,2,1,1,,1,1,1,3,3,1,3,5,1,1,,4,1,3,0,1,M
11047,2012,OR,0,1,2,,0,,7,2,2,13,0,0,0,0,0,0,0,,,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,1,0,1,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,1,1,1,4,5,5,1,1,1,,2,5,1,0,1,1
11048,2012,OR,0,1,6,1,1,1,7,7,2,14,0,1,0,0,0,0,0,,,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,,0,1,0,1,0,,,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,D,,,,,,,,,1,2,1,1,1,1,1,,1,1,1,1,1,3,2,1,1,1,,2,5,1,0,M,1
11049,2012,OR,0,1,2,,0,,2,1,1,6,0,0,1,0,0,0,0,,,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,1,0,1,0,,,0,,,,1,0,0,1,1,1,1,0,1,0,1,0,0,1,D,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,4,4,1,1,1,,1,5,1,0,1,M
11050,2012,OR,0,1,2,,0,,4,7,2,6,0,0,M,0,0,0,0,,,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,D,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,2,3,3,0,1,1
11051,2012,OR,1,1,1,,0,,3,3,2,9,0,0,0,1,1,0,1,1,3,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,2,5,1,1,1,5,1,5,1,5,1,1,5,0,1,1
11052,2012,OR,0,1,2,,1,1,4,2,1,4,0,0,M,0,0,0,0,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,,,0,,,,1,0,0,0,1,1,1,1,0,0,1,1,1,1,D,1,D,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,1,4,4,0,1,M
11053,2012,OR,1,1,2,,0,,6,7,2,10,0,1,1,0,1,1,0,,,4,0,,1,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,1,0,1,0,,,1,1,1,1,0,,,,,,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,2,5,4,5,1,1,5,,5,,,,,,,,,,,2,3,4,0,1,1
11054,2012,OR,0,1,1,,0,,4,1,2,7,0,0,0,0,0,0,0,,,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,1,0,1,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,D,,,,,,,,,,,,,,,,,,1,1,1,4,3,4,1,1,1,,1,5,1,0,1,M
11055,2012,OR,0,1,2,,0,,7,4,2,10,0,0,M,0,0,0,0,,,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,M,1,1,0,0,0,0,,,,1,0,0,0,,,0,,,,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,1,5,3,0,1,M
11056,2012,OR,0,1,2,,0,,6,2,1,9,0,0,0,0,0,0,0,,,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,,0,,,,1,0,0,0,1,1,0,1,0,0,1,1,1,D,0,1,D,,,,,,,,,,,,,,,,,,1,1,1,3,5,5,1,1,1,,4,1,3,0,1,M
11057,2012,OR,1,1,1,,0,,4,3,2,13,0,0,M,1,0,0,1,0,3,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,,,0,,,,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,D,,,,,,,,,,,,,,,,,,1,2,1,1,3,3,1,2,1,2,1,3,5,0,1,1
11058,2012,OR,1,1,2,,1,1,2,3,2,7,0,0,0,1,0,1,0,,,3,0,,0,1,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,,,,,0,0,0,0,,,1,1,1,0,0,,,,,,0,1,0,0,1,0,1,1,0,1,D,,,,,,,,,4,2,1,3,1,1,5,,3,,,,,,,,,,,1,5,4,0,1,1
11059,2012,OR,0,1,1,,0,,4,1,2,6,0,0,0,0,0,0,0,,,3,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,0,,,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,D,,,,,,,,,,,,,,,,,,1,1,1,3,1,2,5,1,1,,5,1,1,0,1,M
11060,2012,OR,0,1,1,,0,,5,1,2,6,0,0,M,0,0,0,0,,,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,1,0,,,0,,,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,D,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,1,1,,3,4,1,0,1,M
11061,2012,OR,0,1,1,,0,,4,0,1,6,0,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,,,0,,,,,1,,1,0,,,1,0,1,1,0,,,,,,1,0,0,0,1,0,0,0,0,1,D,,,,,,,,,1,1,2,2,3,1,1,,1,,,,,,,,,,,5,1,1,0,1,1
11062,2012,OR,0,1,2,,0,,6,1,2,13,0,0,0,0,0,0,0,,,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,D,,,,,,,,,1,1,2,1,1,1,1,,1,1,1,1,5,5,5,4,1,1,,4,2,1,0,1,M
11063,2012,OR,1,1,2,,0,,5,1,2,12,1,0,0,0,0,0,0,,,1,0,,0,1,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,1,0,0,0,,,1,1,1,1,0,,,,,,0,1,1,0,0,0,1,0,0,1,0,,,,,,,,,1,1,3,3,1,1,1,,3,,,,,,,,,,,2,1,5,0,1,M
11064,2012,OR,0,1,1,,0,,6,1,2,6,0,0,0,0,0,0,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,5,4,1,1,1,,2,5,1,0,1,M
11065,2012,OR,0,1,1,,0,,4,1,2,9,0,0,0,0,0,0,0,,,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,,1,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,0,0,0,1,D,D,1,0,1,D,,,,,,,,,,,,,,,,,,,,,4,3,4,,,,,1,5,1,0,1,M
11066,2012,OR,0,1,2,,0,,7,1,2,12,0,1,1,0,1,1,0,,,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,1,1,1,,0,,,0,,,,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,3,1,1,,2,2,4,0,1,M
11067,2012,OR,0,1,2,,0,,5,1,2,4,0,0,0,0,0,0,0,,,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,1,0,0,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,1,1,1,5,5,5,1,1,1,,2,4,4,0,1,M
11068,2012,OR,0,1,4,,0,,5,6,2,10,0,0,0,0,0,0,0,,,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,,,0,,,,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,D,,,,,,,,,,,,,,,,,,1,1,1,5,3,4,1,1,1,,2,1,4,0,1,M
11069,2012,OR,0,1,2,,0,,6,1,2,2,0,0,0,0,0,0,0,,,M,1,0,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,1,1,1,3,2,3,1,1,1,,2,4,4,0,1,M
